Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
16/12/2019,226.9,213.71,204.91,193.57,192.68,190.3,188.51,188.21,189.08,193.86,192.31,189.55,193.4,192.1,190.95,189.99,191.22,188.69,189.66,190.39,189.85,191.43,191.15,188.65,189.75,193.14,197.25,202.95,206.36,211.81,211.27,209.06,205.29,199.46,194.43,187.77,178.49,177.19,169.97,166.13,162.07,155.92,151.53,143.44,136.83,129.54,124.06,120.32,116.29,110.45,105.47,99.65,95.07,93.57,94.51,95.82,96.73,95.64,96.09,100.2,101.36,100.78,104.53,107.31,107.62,107.99,110.92,114.23,117.61,121.8,120.64,118.63,115.31,112.65,115.47,115.22,110.19,106.61,105.46,110.2,111.29,110.53,108.32,106.5,101.94,98.74,95.32,93.57,95.46,100.48,104.21,99.81,93.71,94.73,103.55,107.16
17/12/2019,104.65,100.32,102.45,113.65,111.54,122.01,129.98,130.79,136.6,131.17,127.1,131.5,133.24,140.41,150.01,152.5,154.1,155.44,156.01,159.4,159.55,156.89,159.15,162.02,167.85,171.01,172.08,178.9,185.28,186.57,188.63,191.49,195.22,201.33,198.7,194.67,194.09,194.78,198.77,201.24,198.99,193.37,188.59,185.42,182.11,183.71,182.79,181.68,180.16,181.84,183.22,196.59,194.54,189.64,192.28,191.05,193.95,197.5,204.01,213.1,224.32,229.23,235.5,243.93,249.5,252.57,249.37,253.11,254.25,254.22,253.79,261.7,272.93,276.95,273.87,278.64,284.99,287.75,286.59,282.91,281.58,281.47,279.95,283.3,284.56,286.48,303.73,308.1,325.92,362.86,372.45,388.28,385.97,385.23,386.11,398.2
18/12/2019,391.77,393.67,387.12,385.65,375.44,364.29,350.29,338.37,330.74,326.27,320.35,305.16,283.2,265.64,255.51,239.32,219.41,201.97,188.72,174.96,165.62,155.15,153.11,150.61,149,144.41,137.62,131.51,124.35,126.39,121.38,113.89,109.03,109.53,105.7,102.44,99.46,96.52,89.75,87.32,84.09,83.76,80.97,81.61,85.24,86.99,87.21,84.61,81.54,80.72,76.19,71.44,68.97,65.78,56.54,54.7,50.03,44.05,38.27,32.29,30.7,30.63,28.84,27.32,27.18,26.68,29.83,32.31,35.68,42.8,50.94,57.9,68.12,77.21,87.83,101.4,111.07,122.68,130.22,136.28,140.86,141.96,145.07,147.66,149.95,152.27,156.65,163.54,171.45,172.76,176.77,181.06,185.68,188.45,190.63,195.48
19/12/2019,199.36,203.87,207.11,211.2,213.95,221.63,219.65,212.96,214.21,215.41,217.13,214.82,215.56,219.84,218.65,221.67,214.12,214.78,219.56,218,216.94,217.48,215.18,211.15,214.75,217.09,218.63,221.41,224.31,224.59,227.46,229.98,228.72,222.81,221.41,210.25,206.59,201.09,196.23,188.93,185.12,184.32,180.52,178.05,178.02,170.09,160.16,150.94,146.98,141.49,140.6,139.77,132.74,130.39,132.62,132.28,134.67,133.76,138.97,145.45,153.96,165.7,174.35,175.72,180.68,190.45,196.97,199.7,199.71,199.93,199.7,200.02,203.65,204.92,209.27,210.6,205.31,202.89,199.95,199.4,198.77,193.46,189.18,187.36,182.5,184.63,185.81,189.09,191.98,193.65,193.29,192.17,192.75,188.68,189.02,190.65
20/12/2019,188.32,189.67,198.84,201.55,203.76,203.57,203.25,205.84,199.02,203.2,210.86,220.97,227.24,236.64,241.73,246.47,258.94,262.27,269.52,260.66,247.04,233.48,233.73,239.66,251.57,258.73,261.48,269.59,279.21,277.94,278.38,286.16,290.45,295.78,303.53,305.51,309.75,308.49,305.73,292.41,284.61,287.25,274.01,253.03,253.66,253.95,258.07,264.2,260.61,258.77,265.35,272.21,283.4,294.46,300.93,301.63,304.85,309.85,313.09,317.62,317.55,310.31,313.97,315.26,305.63,298.98,298.17,290.02,293.22,285.62,280.5,283.13,279.98,273.98,264.91,262.08,251.71,239.97,239.29,241.78,237.56,240.16,243.37,237.33,232.32,224.88,231.95,232.97,232.45,224.77,220.2,213.35,215.59,217.38,223.93,223.8
21/12/2019,221.7,218.27,213.78,215.2,215.27,220.67,229.14,239.11,238.24,230.65,228.54,219.54,212.23,207.11,201.73,193,182.05,174.18,167.03,159.27,151.97,144.88,137.31,132.51,125.02,114.95,112.8,113.49,111.15,111.9,117.11,123.91,124.95,120.08,117.8,115.89,113.72,109.92,108.74,110.26,111.84,111.96,113.48,121.11,127.14,127.7,123.62,118.71,122.85,124.3,124.1,120.8,114.57,111.14,111.43,113.52,114.26,114.44,119.9,123.4,128.7,131.47,138.91,145,149.63,157,160.87,163.51,170.84,172.54,176.25,177.81,177.95,170.47,167.7,166.48,158.22,154.79,145.67,136.47,135.16,132.2,126.71,120.74,118.63,117.34,120.58,124.04,126.65,130.44,135.43,138.74,146.1,154.41,167.06,173.28
22/12/2019,175.54,181.75,190.3,190.65,185.07,189.26,195.2,198.75,203.48,203.6,203.07,202.99,199.56,196.87,195.5,195.75,191.54,187.12,186.3,181.02,178.1,173.66,168.97,167.44,162.7,159.92,157.31,158.06,153.31,150.04,147.33,143.78,138.69,135.25,136.94,133.23,125.15,121.46,120.2,118.32,115.76,114.94,111.19,109.48,105.71,104.55,104.36,104.51,106.24,105.54,107.31,104.09,102.98,105.26,107.64,108.81,110.54,110.65,110.38,109.76,113.06,117.24,121.98,125.92,133.39,141.12,149.54,157.03,165.55,167.79,174.4,172.03,175.65,180.93,183.93,185.69,183.46,187.64,191.08,197.79,207.33,216.02,223.39,235.94,243.64,245.02,255.51,271.8,278.83,286.48,289.57,298.56,312.41,315.67,323.78,333.66
23/12/2019,337.13,338.53,330.99,326.75,333.91,344.84,351.45,354.94,348.88,343.56,337.88,325.93,323.96,320.81,310,305.87,303.33,301.88,291.43,285.35,271.02,269.27,260.49,258.75,260.79,251.61,242.68,238.71,240.99,235.88,234.03,226.41,222.02,217.94,219.51,229.44,234.5,238.07,245.56,254.23,261,265.91,278.35,288.08,290.59,293.53,311.88,315.42,320.16,315.2,308.22,302.56,287.98,275.99,269.12,256.2,238.98,231.32,218.91,212.64,216.01,214.47,210.56,209.45,207.88,210.85,216.38,221.56,228.7,236.58,238.65,240.9,250.29,258.28,268.27,269.92,276.91,278.02,276.15,274.97,274.11,266.26,259.91,248.88,245.09,242.02,245.74,242.75,241.43,239.49,244.94,246.69,244.79,244.71,238.09,237.73
24/12/2019,237.58,233.53,238.54,240.59,239.63,242.49,242.71,240.04,235.25,225.01,210.96,202.82,200.35,208.71,202.62,209.36,210.09,208.76,205.66,199.59,196.56,189.72,187.27,186.55,189.81,186.29,181.41,173.6,170.31,169.07,165.99,166.47,160.22,156.47,155.21,157.33,158.75,158.92,158.2,155.29,157.99,152.04,152.4,156.15,165.86,173.15,170.91,173.83,167.27,161.45,159.65,155.14,150.7,150.07,161.74,172.94,179.06,187.29,194.47,205.13,216.34,223.37,226.08,235.86,241.17,237.09,238.72,236.1,235.36,240.96,239.35,246.32,250.9,253.02,247.27,237.24,237.7,223.48,239.38,232.4,240.17,235.27,224.45,223.25,223.67,221.19,214,208.59,207.35,221.13,199.26,194.23,194.96,193.23,199.65,181.68
25/12/2019,180.1,173.02,168.5,167.53,156.24,146.03,138.29,128.75,129.95,131.47,127.76,127.16,119.33,113.78,112.12,110.28,109.47,103.19,98.14,98.33,97.1,94.62,89.88,89.53,90.67,91.89,92.34,105.24,109.63,109.7,106.43,104.83,103.9,106.61,112.25,109.48,108.71,110.3,115.09,122.67,127.76,133.46,132.26,135.9,139.63,144.67,147.92,150.41,151.93,157.88,155.61,156.97,158.55,151.98,151.4,149.52,148.36,140.08,138.8,132.94,130.12,129.98,124.45,125.46,117.39,110.75,106.18,98.71,100.51,99.56,97.12,96.79,93.71,90.13,90.49,88.02,84.38,82.19,79.27,76.81,77.83,79.48,81.57,82.62,77.32,75.35,76.67,77.69,81.5,84.46,85.5,85.18,86.99,87.87,86.37,87.91
26/12/2019,88.92,87.26,87.58,84.54,83.13,80.04,75.72,68.38,65.05,62.96,62.28,59.37,57.63,56.3,55.45,55.78,54.31,53.98,52.58,51.32,49.75,46.71,46.15,44.65,43.49,41.72,41.1,39.33,38.16,37.16,38.63,38.16,38.88,38.75,38.15,36.85,35.79,34.18,31.06,29.84,28.67,26.08,23.72,21.17,20.01,17.82,16.47,15.69,16.19,14.89,14.41,14.33,13.63,13.54,12.91,11.93,10.89,10.01,9.44,9.25,9.14,8.6,8.04,8.94,8.57,8.53,8.71,9.35,11.06,12.13,12.68,13.29,14.04,15.56,16.73,18.87,20.6,22.56,23.87,24.82,26.73,27.02,26.71,27.88,28.5,29.51,32,33.09,34.34,36.27,36.63,35.39,34.34,34.62,34.55,36.43
27/12/2019,37.65,38.18,37.65,36.57,37.16,39.19,42.22,42.23,42.05,41.78,43.32,43.28,44.02,44.08,45.51,46.7,49.42,51.58,51.34,52.54,54.41,55.46,58.9,61.35,63.87,66.38,64.02,63.15,65.59,67.81,70.13,68.65,67.98,67.73,65.96,62.41,57.38,53.05,51.52,52.21,51.51,51.84,49.67,48.86,50.07,50.04,51.52,52.06,49.2,52.52,54.67,51.92,50.86,48.45,45.7,41.71,40.26,37.71,34.72,33.62,30.73,29.38,28.34,27.63,27.42,27.09,25.58,24.62,25.03,27.1,29.19,32.32,35.1,34.91,34.84,35.74,36.01,39.35,42.86,42.61,43.03,44.09,43.38,40.18,37.7,33.66,31.11,28.05,26.29,26.59,25.33,24.64,22.07,20.38,19.95,19
28/12/2019,17.56,17.26,16.2,15.97,14.71,14.96,16.53,17.07,14.44,13.9,13.95,15.12,16.83,19.43,20.43,22.94,23.98,23.88,24.32,25.19,25.76,24.97,25.87,28.01,27.24,27.76,28.77,27.43,23.28,22.63,24.37,26.68,26.62,25.5,26.88,27.42,26.62,25.23,25.45,23.71,23.95,23.09,23.16,23.13,23.78,24.94,23.07,23.36,23.62,23.58,24.83,25.15,24.94,24.9,25.06,25.38,26.2,29.35,32.68,35.9,40.78,48.23,50.21,49.86,51.76,54.34,54.46,57.73,56.33,54.03,49.03,47.92,50.77,53.39,57.6,57.64,59.44,60.42,61.76,65.09,69.36,68.53,69.07,69.63,68.86,67.81,69.58,71.88,76.54,83.85,87.49,86.51,83.96,82.29,76.28,72.17
29/12/2019,70.4,71.36,67.69,61.18,57.18,57.96,62.21,64.21,63.72,62.55,62.13,61.38,61.87,64.01,60.59,60.59,61.17,63.4,67.14,70.41,75.33,78.82,79.02,83.38,81.94,81.02,81.16,79.88,79.97,77.76,75.93,76.74,80.05,78.99,77.3,74.26,71.21,71.18,69.6,66.62,66.19,67.7,66.81,69.49,70.21,70.63,68.98,65.18,64.21,65.42,64.12,60.14,62.1,65.89,64.7,65.1,66.67,62.53,63.97,70.2,72.82,77.12,78.3,84.63,94.05,96.68,95.78,92.23,96.49,101.98,107.39,114.81,126.05,135.77,141.33,145.58,146.55,148.91,152.29,154.23,150.05,156.75,156.37,162.28,169.68,176.34,169.16,166.24,172.99,176.79,176.73,182.37,183.45,188.43,191.93,192.59
30/12/2019,188.05,195.63,204,205.54,204.01,202.52,202.34,196.2,197.08,200.84,203.11,203.15,211.38,215.84,215.93,218.82,221.24,221.65,223.21,225.78,226.55,231.47,237.2,239.23,241.27,241,244.54,242.03,243.89,247.79,246.52,244.02,249.04,249.26,247.52,244.74,253.22,251.56,249.09,244.31,241.88,241.03,233.39,235.14,234.77,236.63,240.44,239.21,240.28,242.69,236.94,233.7,230.57,229.24,227.15,226.05,231.16,235.79,238.11,249.67,261.74,270.48,281.48,282.81,274.37,280.95,291.8,294.88,303.91,305.66,313.09,317.87,318.89,320.23,321.09,319.47,325.31,325.78,324.48,317.58,313.93,314.85,316.1,317.29,304.01,292.06,287.89,283.23,280.9,273.19,271.94,271,266.71,269.53,270.99,276.22
31/12/2019,270.67,268.41,272.6,274.57,270.78,274.98,276.66,272.13,271.98,277.16,271.23,268.69,258.77,252.18,248.67,245.63,242.56,237.97,224.86,211.5,200.03,190.09,178.97,172.1,163.72,163.72,162.71,167.43,163.09,169.16,174.46,180.42,182.63,174.97,175.13,176.77,168.62,166.85,161.54,153.28,156.56,147.47,146.44,142.54,139.75,134.02,126.74,121.83,120.95,120.46,115.79,120.37,114.29,106.89,96.82,91.89,96.78,84.21,80.21,76.61,72.16,67.29,64.59,64.3,67.28,66.4,67.53,68.89,68.01,68,65.21,68.53,60.65,53.37,46.67,40.02,37.4,37.16,35.16,34.25,33.57,33.34,33.22,32.07,29.23,30.71,27.68,30.81,32.2,31.36,26.47,26.03,27.33,25.66,25.42,24.44
01/01/2020,25.6,24.83,24.16,25.67,24.44,28.71,26.26,31.24,29.47,33.71,33.01,36.48,35.76,40.23,38.87,43.76,38.34,42.17,39.67,42.03,38.75,36.78,40.88,32.44,42.17,38.81,47.55,41.33,47.65,40.02,49.45,44.67,50.99,42.21,51.11,42.48,48.43,40.82,46.47,33.47,39.31,36.71,33.48,43.06,33.71,39.62,30.89,28.31,34.95,24.27,27.36,26.79,25.26,28.56,29.72,30.66,31.43,36.67,34.19,35.44,42.13,47.79,51.05,49.82,49.64,52.1,56.13,57.66,64.77,67.82,69.74,70.23,74.84,75.02,79.2,78.54,80,82.16,83.68,84.04,90.13,90.15,87.64,91.9,88.71,82.99,75.21,83.49,88.6,77.05,85.1,81.36,74.29,73.49,66.19,61.65
02/01/2020,58.7,58.26,60.57,66.66,60.81,61.15,62.26,65.31,64.27,61.81,66.21,69.71,58.41,59.46,64.62,68.51,69.53,71.57,80.17,77.16,73.69,70.13,77.41,75.61,74.74,73.17,78.28,84.19,78.94,78.81,79.11,82.23,84.52,91.58,89.1,86.94,89.37,86.19,88.44,94.51,93.02,89.2,79.69,74.65,78.23,82.86,84.6,88.68,93.04,88.74,95.77,95.88,96.94,98.78,106.38,108.85,114.41,121.03,121.7,120.2,117.74,114.62,116.95,118.73,115.14,115.35,119.79,123.6,125.52,127.91,128.86,130.22,135.41,139.75,144.98,148.11,152.58,158.65,161.94,164.36,171.09,171.43,171.55,174.89,179.5,190.03,200.94,203.68,208.54,216.43,226.54,233.6,244.57,247.41,253.29,255.33
03/01/2020,262.99,267.83,268.02,269.97,277.77,283.07,288.95,287.28,286.39,288.35,287.2,291.25,301.84,303.88,306.59,308.26,311.26,312.29,311.7,313.44,318.51,324.86,322.95,324.14,322.63,323.69,323.47,328.65,333.88,337.72,339.79,342.9,351.45,354.81,360.08,359.43,359.75,358.52,354.84,356.16,358.27,357.78,356.47,359.28,362.7,362.6,365.5,362.2,357.31,353.09,350.52,341.58,332.58,329.15,316.75,318.91,333.13,344.21,340.06,335.27,334.37,340.86,342.91,346.32,343.01,349.52,358.59,363.63,377.94,388.9,395.04,399.17,407.38,406.8,412.83,404.56,392.95,381.31,371.38,371.11,358.45,344.32,333.95,333.65,324.92,310.12,310.06,311.66,315.81,309.06,310.73,310.19,308.1,314.23,314.21,315.84
04/01/2020,321.16,320.68,324.9,320.68,306.15,303.26,301.11,302.74,306.7,313.98,314.48,319.93,329.09,345.26,355.77,368.39,379.31,391.66,401.63,411.83,422.7,430.63,433.59,437.5,448.95,451.03,450.39,455.52,462.97,467.31,470.5,478.23,489.81,491.16,504.66,517.17,533.98,543.59,542.05,551.8,569.19,579.27,588.75,597.2,599.3,602.84,606.56,607.03,601.13,594.31,579.5,567.3,559.31,549.2,534.94,517.09,498.43,482.68,468.09,459.02,444.41,431.76,423.68,414.81,410.09,393.91,388.38,379.31,369.81,367.47,355.52,335.96,317.74,308,299.84,290.51,280.72,270.74,267.75,256.71,249.8,245.96,237.86,227.16,209.98,198.7,179.76,160.37,151.82,145.24,141.28,131.08,124.83,123.33,115.26,110.74
05/01/2020,108.03,104.83,101.2,97.12,89.34,78.81,75.14,71.01,64.81,64.72,63.83,63.37,61.95,61.48,61.23,62.81,63.79,67.08,67.25,67.08,70.41,72.7,73.6,74.24,72.99,71.51,70.56,70.63,69.51,67.71,64.05,62.56,61.62,59.7,58.9,56.87,55.96,54.58,54.32,55.86,55.58,53.54,52.54,53.95,54.84,57.6,60.14,61.21,63.39,63.08,63.45,63,66.13,69.98,72.63,77.59,79.99,83.51,89.1,92.82,97.29,99.61,99.15,101.38,105.52,110.07,113.54,116.15,120.26,120.68,122.89,127.49,130.22,129.66,129.6,130.82,134.2,137.94,144.77,149.42,148.64,150.57,150.9,152.48,151.48,150.64,148.02,143.5,140.74,139.39,143.26,145.91,149.62,148.87,149.33,148.56
06/01/2020,146.84,145.24,140.39,137.01,132.81,129.5,128.86,126.85,124.32,120.97,123.03,122.11,122.17,118.29,117.58,115.79,114.57,112.35,111.58,107.62,105.83,106.91,104.81,99.59,97.71,94.86,95.37,94.07,89.48,87.19,87.26,86.97,87.58,87.44,87.24,88.97,88.09,88.63,86.29,86.42,83.79,81.76,77.8,78.28,77.13,77.79,76.61,75.73,74.86,75.74,73.79,71.84,70.61,70.03,70.74,74.15,76.28,77.29,82.53,87.13,92.27,97.06,107.39,116.44,118.74,124.78,127.48,132.09,130.3,132.43,137.43,136.38,140.17,137.73,135.33,136.77,140.23,142.52,140.57,140.71,141.29,142.72,144.93,145.57,147.9,151.16,148.89,148.29,150.51,153.05,153.68,154.54,156.06,162.3,165.69,173.19
07/01/2020,180.12,185.15,187.14,183.61,180.47,181.34,180.18,175.16,173.84,173.07,169.86,171.88,167.38,162.19,156.43,157.17,161.14,161.53,162.57,162.98,165.63,170.62,174.81,176.05,174.7,172.22,168.05,164.61,161.49,159.15,156.61,152.66,147.36,142.03,137.24,136.49,133.43,129.65,126.85,124.72,120.2,116.99,112.84,111.85,114,114.56,114.12,120.68,127.22,133.05,137.14,140.79,143.6,148.32,150.49,155.08,152.95,150.59,152.63,156.14,151.34,151.55,157.88,164.32,171.11,185.05,199.12,214.63,226.51,235.41,245.99,261.84,270.91,284.01,300.56,305.68,310.88,322.93,325.78,326.83,323.33,325.22,322.73,323.58,326.81,332.09,334.07,326.14,333.45,350.65,356.89,361.44,369.47,375.24,369.08,372.31
08/01/2020,365.43,369.58,372.76,376.06,377.42,375.63,381.88,382.34,369.89,367.48,360.56,355.08,353.22,344.84,342.02,339.7,330.91,332.16,321.93,319.14,319.88,326.28,332.63,331.45,327.61,326.84,330.13,329.74,325.23,316.08,313.52,309.42,309.91,307.96,309.44,311.54,313.75,311.68,312.8,307.6,309.97,313.2,304.59,298.35,288.51,279.75,272.14,269.09,262.91,256.39,249.4,243.46,230.59,222.11,213.06,204.23,198.16,194.36,188.04,180.11,168.69,159.12,149.7,140.97,135.4,128.52,121.19,119.39,118.05,116.48,112.1,106.42,103.03,98.84,96.87,96.51,95.83,91.27,89.71,86.02,84.76,84.52,80.64,74.35,69.82,67.32,63.08,60.72,57.34,55.78,55.56,55.31,52.78,53.33,53.37,52.72
09/01/2020,51.89,52.85,55.84,57.36,58.22,60.55,64.8,68.62,73.18,76.2,77.9,77.54,78.47,85.04,92.9,91.79,96.7,106.06,112.92,117.64,123.38,134.56,148.56,163.59,178.46,193.42,208.78,222.3,232.77,241.45,248.82,256.98,268.26,278.59,286.7,295.3,301.72,309.96,312.51,314.29,321.21,325.87,336.45,340.64,347.1,351.02,354.02,356.17,359.36,365.34,373.37,370.72,362.66,358.36,354.57,343.46,346.24,343.48,333.98,327.91,320.27,310.02,307.51,301.77,298.7,296.62,290.95,283.35,285.55,284.89,282.38,272.48,261.2,251.2,243.68,240.69,238.29,233.88,227.82,220.23,214.5,207.39,200.78,199.88,200.05,200.23,202.47,206.87,212.19,218.23,220.78,225.27,230.19,231.18,236.28,239.02
10/01/2020,247.42,246.69,247.78,256.88,263.99,265.56,276.02,278.15,287.48,293.06,294.2,301.54,317.36,327.91,326.81,321.66,318.92,326.14,337.59,343.47,345.65,347.63,349.45,349.65,337,327.69,307.84,300.66,295.14,297.83,290.36,284.61,282.63,276.84,273.33,269.88,260.76,264.93,266.02,265.84,263.35,273.13,287.37,291.96,289.98,295.96,300.09,309.53,320.38,326.23,318.77,317.34,312.56,308.98,319.77,322.15,325.95,336.41,349.13,366.79,377.2,373.99,375.34,402.34,403.81,400.22,385.42,368.32,365.63,357.27,330.09,310.36,291.68,269.33,249.37,227.02,215.31,206.05,202.6,206.85,206.79,208.45,209.27,205.16,205.73,201.82,195.43,189.57,189.15,187.38,177.76,180.88,186.99,180.16,169.96,159.1
11/01/2020,154.98,151.03,145.33,141.25,136.76,137.09,136.86,128.92,121.9,120.73,121.46,118.3,118.29,120.91,126.27,126.09,121.11,117.59,111.96,109.9,114.28,120.77,123.33,122.53,122.07,122.45,123.37,124.72,129.91,139.53,143.77,147,147.12,146.72,155.37,158.88,158.13,159.45,169.51,176.53,177.43,182.57,192.22,202.06,211.66,227.67,240.53,255.46,269.17,279.32,280.92,280.13,280.02,276.84,278.92,272.52,271.77,270.58,272.26,277.02,275.88,278.96,288.53,299.11,304.93,309.56,318.63,330.48,337.69,348.06,354.2,361.61,363.02,364.6,368.44,369.81,375.34,373.79,375.3,376.15,374.76,372.93,373.16,376.11,370.67,371.41,372.52,378.27,379.14,378.55,384.84,382.6,382.45,379.88,375.81,373.13
12/01/2020,371.86,368.5,362.45,360.48,368.51,365.62,369.66,369.09,367.2,367.49,371.52,371.15,371.75,368.9,364,362.7,359.41,358.55,354.91,354.82,354.66,356.55,360.72,356.48,359.9,365.29,369.15,377.26,379.97,383.72,382.98,382.07,380.63,386.41,387.54,389.85,396.07,398.41,397.12,396.32,400.7,400.35,405.99,411.17,418.59,418.5,417.75,424.94,424.73,426.54,428.01,436.54,435.96,430.89,430.73,437.94,437.82,439.06,447.34,449.53,461.54,462.64,473.86,482.99,483.09,487.15,484.25,494.2,501.77,496.5,483.79,482.54,486.71,482.65,472.9,473.78,470.13,462.1,458.02,457.13,453.47,455.05,447.39,440.65,436.37,429.23,412.76,396.84,380.59,356.86,337.39,315.11,297.71,285.67,268.18,250.04
13/01/2020,234.29,222.34,215.07,204.79,189.77,180.65,169.76,161.16,151.73,145.23,140.9,137.64,133.59,129.41,126.72,127.31,126.45,126.83,126.22,124.21,121.5,124.31,122.37,120.69,119.3,118.55,120.77,119.83,118.25,116.88,120.51,122.98,115.24,115.67,119.78,114.62,113.72,112.04,108.86,109.11,106.71,107.25,110.67,110.19,108,106.19,101.35,100.35,98.34,100.85,101.78,96.49,94.21,90.01,83.59,80.39,79.16,82.35,87.14,93.16,103.75,112.67,119.16,125.32,131.65,142.84,150.26,159.93,175.75,191.04,204.93,213.4,222.5,236.75,250.64,263.66,278.73,290.11,298.38,306.72,321.07,330.55,335.52,339.26,342.65,343.92,350.36,361.29,368.7,377.52,390.93,393.93,396.46,399.8,404.65,402.08
14/01/2020,407.17,416.99,423.8,426.31,423.83,433.98,442.63,450.96,460.67,468.75,469.99,475.14,485.63,489.96,492.2,501.73,504.48,505.78,505.7,506.37,510.07,511.91,511.11,518.63,517.84,506.66,507.73,511.61,512.58,506.68,507.88,507.55,511.7,501.46,502.56,494.9,491.14,483.82,471.79,471.16,478.3,467.41,458.06,451.16,439.53,432.52,434.15,424.81,412.74,402.06,394.77,386.09,380.54,381.05,381.36,381.28,380.11,381.42,386.24,394.22,404.63,411.01,416.57,425.86,438.72,446.88,459.98,482.7,496.59,489.76,490.77,504.66,515.91,527.22,534.84,530.22,518.55,523.84,518.91,521.69,523.23,525.2,533.23,533.98,540.19,545.5,557.83,562.59,560.98,560.33,554.34,558.05,551.92,540.28,534.09,530.98
15/01/2020,519.53,511.28,515.53,519.03,508.31,499.36,504.8,492.48,485.07,485.7,481.41,470.57,459.95,458.97,459.06,458.5,455.08,457.1,461.79,457.62,455.03,456.18,462.97,466.28,459.33,469.93,469.39,467.37,473.11,470.3,460.77,459.41,462.93,470.26,461.66,469.43,475.02,474.41,474.06,474.66,481.84,471.62,476.26,479.78,473.91,473.63,470.56,465.26,471.35,456.16,450.87,451.33,454.69,461.49,456.2,459.6,458.29,462.52,475.25,480.79,482.72,486.59,494.52,497.31,504.71,512.89,507.29,497.48,491.14,488.38,479.55,456.09,435.47,430.45,420.79,414.06,408.07,407.52,406.27,396.05,387.97,383.07,381.48,362.12,351.32,347.59,343.68,336.59,328.7,324.88,315.12,303.84,296.2,287.34,276.99,269.7
16/01/2020,265.97,266.45,262.54,259.84,252.93,241.99,234.99,230.81,224.22,212.79,205.27,200.52,198.46,200.55,201.38,197.86,190.99,185.47,179.25,176.87,175.96,167,161.75,156.63,154.38,151.68,151.87,153.9,153.93,150.66,147.56,143.07,133.63,129.08,120.81,112.38,105.18,95.51,84.05,75.51,72.67,68.34,60.85,57.55,55.44,51.15,52.09,52.77,53.99,55.45,57.99,58.22,60.29,61.44,63.87,63.78,67.4,70.33,76.3,79.46,91.06,104.12,118.82,134.52,149.65,162.87,178.25,193.34,208.11,221.36,232.62,240.32,247.27,253.24,257.28,257.35,257.12,260.98,261.7,263.46,262.78,265.34,268.38,267.81,267.63,265.2,270.84,270.48,268.07,270.7,273.45,273.7,265.71,264.49,262.28,260.94
17/01/2020,251.38,253.05,256.98,255.03,255.84,253.12,257.96,266.59,264.54,259.91,257.45,263.41,266.09,268.23,272.34,273.42,265.41,262.77,263.53,269.46,274.15,281.47,283.34,275.83,269.98,271.19,275.26,278.63,277.56,273.12,270.38,267.2,265.52,261.73,256.7,247.11,238.93,235.04,215.61,202.92,191.15,175.23,169.24,165.04,156.23,151.73,144.47,134.3,125.47,117.43,111.9,108.88,105.83,105.38,105.88,109.4,114.25,117.51,121.16,126.53,128.41,134.11,139.4,145.19,148.4,151.49,157.9,161.62,168.56,179.84,180.8,186.06,187.58,192.21,195.42,197.99,205.29,208.22,220.98,243.97,260.48,275.51,291.23,303.88,320.34,343.1,357.64,368.49,373.31,389.66,393.37,405.93,419.1,417.68,423.13,426.68
18/01/2020,433.2,438.12,427.66,423.46,414.78,406.51,388.34,384.93,374.06,352.12,346.14,334.76,323.96,313.88,306.16,300.63,293.73,289.67,282.55,283.96,280.34,282.5,280.31,283.81,294.56,303.01,307.76,313.05,311.8,303.29,304.44,305.42,303.09,296.09,298.02,295.13,288.84,292.59,301.67,305.27,309.41,313.37,315.06,316.55,318.91,309.18,292.06,284.92,280.39,274.37,269.78,259.95,248.09,234.39,235.79,228.64,211.06,199.68,190.05,176.87,161.39,149.85,146.57,145.52,139.36,138.35,129.32,127.78,125.33,126.9,127.56,135.48,133.81,128.07,130.05,133.09,126.55,127.41,127.68,126.01,122.01,119.2,123.86,118.38,115.71,116.53,122.84,125.89,122.13,122.15,120.9,122.13,116.99,111.21,108.94,109.82
