Date,00:00:00,00:15:00,00:30:00,00:45:00,01:00:00,01:15:00,01:30:00,01:45:00,02:00:00,02:15:00,02:30:00,02:45:00,03:00:00,03:15:00,03:30:00,03:45:00,04:00:00,04:15:00,04:30:00,04:45:00,05:00:00,05:15:00,05:30:00,05:45:00,06:00:00,06:15:00,06:30:00,06:45:00,07:00:00,07:15:00,07:30:00,07:45:00,08:00:00,08:15:00,08:30:00,08:45:00,09:00:00,09:15:00,09:30:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,11:45:00,12:00:00,12:15:00,12:30:00,12:45:00,13:00:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,15:00:00,15:15:00,15:30:00,15:45:00,16:00:00,16:15:00,16:30:00,16:45:00,17:00:00,17:15:00,17:30:00,17:45:00,18:00:00,18:15:00,18:30:00,18:45:00,19:00:00,19:15:00,19:30:00,19:45:00,20:00:00,20:15:00,20:30:00,20:45:00,21:00:00,21:15:00,21:30:00,21:45:00,22:00:00,22:15:00,22:30:00,22:45:00,23:00:00,23:15:00,23:30:00,23:45:00
27/09/2019,45,51.66,53.78,55.56,65.89,58.89,60.66,59.11,57.78,63.22,66.56,62.66,60.34,62.11,67,77.11,72.89,68.78,78.34,68.22,79,88.11,87.34,83.25,89.34,95,91.22,90,82.25,79.11,78.89,67.78,62.89,65.22,62.66,60.34,65,65,66.45,63.34,63.34,66.66,66,64,56.56,59.25,59.71,57.34,54.21,56,44,47.34,51.34,58.78,57.11,55.22,59.43,63.34,64.2,74.29,76.66,68,72.5,72.45,69.34,82.34,86.56,83.34,78.12,74,77.66,75.11,71.78,63.78,54.78,50.66,52,51,50.78,53.89,55,44.66,48.89,43.22,38.25,34.22,33.66,31.6,33,36.34,39,34.56,36.34,38.89,39.89,43.22
28/09/2019,42.66,46.78,45.45,50.34,55.45,50,48.66,53.5,53,50,53,57,54.56,59.22,63.14,62,58,74.34,66.56,68.89,67.34,69.11,66.78,70.11,67,55.22,67.11,73.56,71.45,65.89,68.11,75.56,80.11,81.34,79.22,85.11,87.11,96.89,89.78,92.34,104,79.34,87.89,88.89,88.89,87.34,96.66,95.66,96.45,91.56,65.56,71,71,77.5,70.56,76,75,70.11,68.89,61.66,65.89,64,58,58.34,51.45,57.5,57,55,57.89,51,50.2,46.34,44.56,50,59.34,60.34,61.5,60.34,54.11,58.78,55.45,58.56,61.66,63,63.78,54.45,47,50.11,48.34,47.5,54.56,54.56,51.22,56.66,57.45,57.45
29/09/2019,57.22,55.89,55.11,54.34,52.22,51.45,54,57.11,58.89,60.45,54.22,54.22,55.78,52.66,52.89,57,59,54,52.66,48.78,52.11,52.89,56.22,56.45,58,57,60.11,58.56,59.34,66.34,59.34,60.89,60.89,64.78,63.45,58.22,55.34,59.11,74,67.78,64.56,71.22,75,67.66,72,65.66,81.11,74.56,86.66,83.22,95,87.66,90.22,78.22,73,68.56,87.66,84.78,82.66,87.78,98.1,96.45,94.78,98.56,97.66,111,101.78,116.66,124.34,124.22,106.22,114.66,116.89,126.11,147,145.11,132.34,136,141,148,150,146.45,155.11,159.34,162.5,155.14,146.66,145.56,145.22,146,144.11,169.45,169.66,153.56,153,152.22
30/09/2019,154,154.78,161,158.66,156.34,156.34,154,151.66,151.66,149.75,154.56,152.22,151.45,152.78,148.11,148.45,150.45,143,145.66,142.89,145.56,145.34,145.66,143.89,151.22,157.34,152.78,157,147.23,145.78,144.56,149.56,142.34,148.89,138.34,135.56,129.66,130.78,138.11,125,126.66,126.22,129.66,119.89,115.56,113.56,110,114.45,104.66,100.89,100.78,96.22,94.34,93.56,88.22,72,70.56,71.45,72.11,69.11,71.34,70.45,65.66,55.5,44.22,46.66,42.5,37.25,36.34,32.86,37.29,33.34,35.78,36,39.22,35,30,25,26.89,26.89,24.89,24.89,23.11,23.66,20.34,22.11,24.56,25.34,27.66,29.45,35.11,35.89,38.45,38.89,42.22,45
01/10/2019,44.66,45.66,42.22,48.89,46.78,45.11,50.45,50.11,53.11,57.45,61.78,62.22,67.34,68.56,66,64.5,63.89,70,72.5,77.71,80.34,81.86,81,83.8,83,84.89,81.56,87.56,81.11,84.56,89.78,88.78,78.45,69,69.5,69.78,57.11,63.75,56.45,59,62.89,68.34,63.34,63.56,61.45,51.34,50.56,53.66,50.56,51.34,57.34,48.78,56.56,50.89,45.45,38.22,41.11,37.25,33.34,35.75,40.14,36.66,44.8,45,51.99,59,61,66.66,56,58.78,64.45,70.11,79.66,83.5,73.14,67.5,59.22,62.25,76.34,67.11,66.11,63.5,71,70.22,80.34,73.56,79.11,76,81.66,95.66,87.89,92.56,84,83.22,87.34,91.22
02/10/2019,87.34,84.45,86,79.78,85.22,75.34,71.45,75.34,73.78,71.75,75.56,79.66,80.22,79.22,76.11,80.34,77.34,78.22,73.56,78.22,72,65.56,70,67.22,70.11,76.78,66.45,64.66,71.45,65,63.22,60.66,61.22,58.66,60.22,56.89,61.34,66,68,69.25,58.22,70.5,78.22,72,60.9,64,62.22,62.5,60.45,59.66,55.56,65.29,56.34,57.11,53.23,60.22,61.22,61.56,62.89,62.66,59.11,53.22,50.5,44.5,40.29,36.66,32.5,33.66,35,27.45,27.66,27.11,28.11,30.66,29.34,32.66,31.89,34.78,39,38,36.56,36.34,32.4,31.5,30.34,29.2,33,33,32.45,35.22,37.75,40.43,45,46.8,47.66,44.66
03/10/2019,48.86,47,48.57,48.89,48.75,50.45,49.45,51.78,49.22,44.34,45.11,39.57,36.34,37.89,37.89,41,40.22,31,35,32.66,34.22,36.34,35.56,40.22,37.75,31,30.78,30.78,30.78,27.89,24.78,23.22,23.22,23.22,21.66,21.66,21.66,20.66,19.45,21,19.45,18.45,16.89,19.22,18.45,16.66,16.66,13.34,13.34,13.89,12.45,11.5,9.89,10.45,10.45,11.22,11,11.34,12.56,9.29,9.34,7.2,7.5,7.34,4.66,7.22,9,6.89,6.11,6.11,8.45,8.45,9.22,9,9,12.66,11.75,10.89,9,8.34,8.11,6,7.11,5.25,4.5,4.56,4,4,4.78,8.11,9.66,9.66,8.11,8.89,12.22,14.56
04/10/2019,16.11,17.89,19.45,19.45,22,19.66,22.22,20.66,20.11,18.78,14.89,13.56,13.78,16.56,19.34,23.66,27.22,35.22,37.75,48.43,43.34,43.8,45,42.66,40,29.11,28.89,29.57,23.56,21.78,24.25,22,23.34,20.6,21.5,24.66,26,33.11,33.66,41.34,43,35.66,41.78,44.78,50.11,53.11,60,73.89,76.11,84.34,72.11,75.45,75.89,74,78.25,75.45,72.78,80,81.25,83,72.01,82.2,82.5,84,83,77.22,81.66,80.34,90.89,98.34,98.78,105.45,109.78,110.25,106.29,113.56,123.11,116.34,116.56,116,113.45,122,115.22,120.25,124.99,115.25,104,110.75,106.11,111.34,109.75,111.45,110,108.11,106.34,101.66
05/10/2019,101.66,96,87.45,98.89,97.34,97.34,96.5,96.43,99.5,104.34,93.57,93.45,99,97,94.5,96.34,95,94,98.22,96.22,92.66,94,99.22,92,90.22,82.66,86.11,79.22,72.56,75.22,69.34,69.66,71.56,65.45,52.34,59.66,56.67,48.22,42.89,38.34,38.45,34.11,30.34,28.34,24,22,24.11,22.11,19.34,18.89,14.66,12.89,12.66,12.45,13.78,11.78,10,9,7.29,7,5.4,2.86,4.5,4.78,4,4,3.5,4.78,4,5.78,5.78,5.78,7.5,8.43,9.34,8.6,9,10.34,10,9.22,10.78,12.34,13.34,13.34,12.56,13.34,11,11,11.77,11.78,11.75,12,13.34,13.6,13.5,13.34
06/10/2019,15,16.34,14.78,16.34,18.75,20,22,21.22,21.45,19.89,19.89,18.11,15.75,17.56,18.5,16.34,18,15.66,14.89,15.66,15.66,15.66,17.45,19,19,17.78,17,16.22,16.22,17.78,17.78,17.78,19.34,18.56,19.34,17.78,18.56,18.75,19,18.66,19.4,20,21,22,19.89,21.75,25.78,25.34,27,25.5,22.5,25.22,28.43,28,26.5,30.56,32.11,31.56,31.5,28.45,30.78,28.86,28.66,28.11,29.75,28.43,30.5,30.29,30.34,32.56,31.78,34.89,36.45,34.34,36.89,33.22,35,32.11,33.89,35.66,35.89,47.34,52.56,52.22,53.45,44.89,35.66,35.66,35.89,36.89,42.6,46,52,50.2,52.22,46
07/10/2019,47.86,44,39.11,34.78,29.89,29.89,25.78,25.56,28.44,22.78,25.11,21,22.34,19,20.34,23.22,22.22,17.66,15.66,14.66,13.45,11.66,11.45,9.45,7.75,7,6.75,7.5,8.89,5.78,4,4.78,4.66,4.56,3.45,3.34,3.22,3.11,2,2,2,2.78,2.78,3.56,1,1,1,1,1,1,0.22,1,1,1,1,1,1.78,1,1,1,1,2,2,1.25,1.29,1.34,3,2.4,3,3,4.56,5.56,5.56,5,5.22,6.45,7.45,7.66,8.66,10.66,11.66,11.89,13.11,17.22,15.11,15.5,16,17.78,19.77,20.78,22.56,26.89,30.22,29.11,30.11,28
08/10/2019,30.78,31.78,31.22,33,36.56,42.22,42.66,44.45,41,42,39.34,41.89,42.34,42.56,50,49.66,56.56,67,61.78,65.34,64,69.11,67,71.11,76.99,74,78.11,83.78,85.56,86.78,91.25,85.29,86.66,76.78,75.5,77,75.66,67.66,69.5,64.66,69.34,70,73.11,75.66,70.45,82.4,84.66,79.22,77.11,73.78,68.66,69.45,67.11,65.75,56.22,64.78,60.89,58.56,54.5,58.14,57.22,52.5,55.57,48.66,57,58,65,62.89,65.45,70.56,66.11,64.78,68.11,66.22,71.5,72.34,73,79.57,85.89,86.34,91.56,91,90,86.43,84.45,81.34,77.34,82,78.11,85.5,87.86,86,89,89.5,83.66,75
09/10/2019,91.11,80.56,77.56,74.78,74.34,70.56,60.34,53.45,50.5,43.56,39,36.78,33.78,27.11,23.56,22.56,24.45,26.22,27.56,24.78,23.78,25.11,21.56,21.34,22.45,24.25,19.2,20.78,21.11,16.8,16.5,15.6,12.5,15.66,18,13.56,13,14.22,15.78,13.34,22.56,22.66,24.34,27.56,34.45,36.34,43.45,51.34,60.22,59,68,78.45,70.78,75.56,77.22,80.45,89.66,96.43,97.22,109.25,115.66,111.22,119.45,119.66,120.66,121.45,132.75,131.43,129.34,117.22,123.66,126.45,130,136.25,132.71,141.34,130.4,129,129.66,123,127.77,127.34,124.78,125.75,128.22,114.56,130.66,127.34,124,115.56,115.89,99.11,97.89,95.11,99,88.22
10/10/2019,97,100.78,90.66,92.78,95.88,93.78,95.5,92.43,87.34,88.2,94,93.34,101,98.34,101.66,100.56,99.11,102,93.11,98.45,99.66,108.66,112.22,110.34,118.34,132.6,121.34,120.56,138,133.57,117,116,111.89,104.66,104.66,116.89,119.78,114.11,88.45,87.66,94.45,97.2,86.45,86.22,81.56,85.22,71,77.78,71.34,81.22,67.66,76,71.11,68,75.99,70.89,71.66,65.78,54.66,53.66,66.86,77.11,68,56,54.78,53.22,64.86,53.66,56,55,58.66,56.34,57.66,58.25,66.78,66,64.22,69.11,69.11,66.78,63.45,63.45,68.11,70.45,68.89,72.22,72.45,79.45,73.78,66.78,67.25,64.71,66.66,68.66,71,69.25
11/10/2019,65.43,66.89,61.45,66.29,68.66,71,71.89,71.89,73.75,70.11,70.66,70.45,70.22,74.11,73.34,69.22,67.89,86.66,70.89,69.89,73,74.4,74.5,72,68.89,65,60.89,59.66,55.34,49.45,47.45,44.25,42.26,40.71,36.75,32.43,32,29.22,40,41,37.25,35.78,39.66,35.22,41.45,28.22,35.22,39.34,41.66,35.22,41.78,37.11,40,46.78,47.34,43.22,35.34,30.34,28.6,31,29.66,33,30.89,23.34,22.78,26.34,18.56,21.34,27.45,28.89,34.45,37.45,37.89,43.22,45.5,48.57,53,54.2,58.5,61,62.34,67.45,74.11,76.11,78.66,80.22,83,93.34,92.56,95.25,96.66,93.75,94.56,95.34,95.34,96.11
12/10/2019,95.11,96.66,94.89,91,92.56,94.11,89.66,91.22,82.66,81.11,81.89,89.66,86.56,88.11,85.75,84,91.89,94,88.45,96,96.8,95,93.34,88,102.56,116.11,95.22,95.89,93.66,88.89,93.45,79.34,75.34,66.14,60.43,51.45,50.56,47.78,52.78,42.78,47,46.56,45.34,42.5,36.86,37,38.25,35.56,27.51,32.75,42.66,35.29,34.34,28,30,29.66,32,29.11,27,26.45,33.66,30.22,36.89,35.23,32.56,32.22,28.89,27.78,28.75,32.56,31.75,32,37.34,36.22,38.75,50.45,52,48.56,57.56,54.75,51.71,55.66,56.2,63.14,56.45,58,69,75,73.8,74.5,70.66,68,70.11,76.11,67.25,62.22
13/10/2019,60.45,57.11,56.11,59,59,54.11,57,52.89,50.12,54.6,57.5,54.34,52,57.22,53.89,56.78,55.78,51.34,51.11,45.45,46.78,44.22,43.22,37.56,38.11,39.22,39,34.11,35.45,30.34,29.11,24.25,24,18.22,16.25,17.43,14.66,14.6,15,12.66,15,21.22,18.89,24.56,27.66,16,25.34,26.89,25.34,17.78,41,34,33.75,33.66,37.78,34.86,42.66,41.89,35,37,39,36.89,37.34,39.11,31.56,34.5,38.34,37.78,40.34,42.66,47.56,52.75,52,48.34,47,46.25,47,44.86,41.34,39.78,41.89,42.66,45,47.2,51.24,51.45,46.86,46.11,44.25,38.89,39.45,38.66,38.45,34.34,33.56,34.89
14/10/2019,34.66,32.66,33.29,35.89,38.78,40.11,38.34,37.34,34.78,33.78,34.89,30,32.89,33.22,30.91,24.75,21.01,18.56,15,12.25,11,8.34,7.64,6.11,3.01,3,5.34,3.34,2.34,2,1.5,1,1,1.78,1,1,0.34,0.4,1.78,1,1,1,1,1,2,2,2,2,2,3.39,5,6.56,6.56,7.5,9.89,9.89,11.66,10.89,10.34,9.56,9.56,10.78,12.56,14.34,16.11,20.45,26.25,25.89,29,30.43,33.75,32.78,37,38.22,37.45,33,33.34,32.34,33.89,35.22,34.75,35.22,34.22,29.56,22.56,21,15.89,15.11,15.89,16.45,17.22,17.22,16.22,13.89,14.66,13.89
15/10/2019,11.56,10.56,10.34,11.66,10.89,9.11,9.89,10.5,7.11,8,7.14,8,7.2,5.11,6,4.43,5.66,6,5,5.34,6,8.56,12.44,22.78,23,25.66,26.45,29.5,33.42,35.22,36.25,39.89,37,36,36.56,28.56,26.23,22.89,29.56,22.89,16.45,20.11,20.25,23,22,18.6,22.56,22.34,21.34,25.45,24.34,21.66,22,21.45,21.89,33,33.22,41.22,47.66,45.56,44.22,50,62,57.89,58.22,60.34,67,68.5,69.45,69.56,74.11,68,67.89,70.45,64.45,70.11,65.66,70,69.66,79,82.34,73,72.22,73,72.22,77.5,91,84.22,91.44,93.25,93.66,96.22,101,98.22,103.5,102.34
16/10/2019,100,106.34,108,104.45,106.11,92.45,92,87.66,88.22,78.25,74.14,74.71,75.34,69.45,70,68,68,71,68.45,72,66.51,69.25,69.57,68.34,71,57.56,60.66,61.45,63,53.22,53,48.89,44.78,42.45,44.56,45.34,45.34,49,51,51,55.45,44.34,44.11,46.22,39.78,40.34,39.34,41.45,42.78,47.78,36,34,33.78,32.56,31.34,27,25,25.56,21.5,19.66,19,18.45,19.33,21,21.22,22.22,24.45,24.66,28.22,27.89,33.78,33.22,38.34,39.43,42.89,43.89,45.11,48.45,47.11,46.34,47.33,45.78,46.78,46.4,44.66,45.75,47.22,47.45,48.22,48.45,50,51,51,53.34,51,50.22
17/10/2019,54,55.29,51.66,51.6,51,54.11,53.34,53,55.45,59.34,58.56,57.78,58.25,56.22,55.22,59.89,58.34,61.14,63.34,61.2,57,57,55,56.34,52.22,55.34,54.89,45.66,54.56,46.11,49.56,48.89,40.68,35.56,31.22,25.34,23.56,17.66,19.22,15.89,11.01,9.22,8.22,7,7.56,8.11,8.75,10.29,9.34,8.8,5.78,6.78,10.66,7.56,7.56,7.56,12.22,10.66,7.56,15.34,10.67,15,17,17.45,14.78,14.22,13.66,15.66,17.75,20.57,23.6,26.56,33.21,35.78,35,38.34,33.11,34.11,41.34,45.22,50.11,49.78,60.11,56,54,55.25,61.25,55.11,54.25,51,53.25,51.2,52,51.4,49,49.34
18/10/2019,48,49.89,44.29,46.75,45.11,41,36.89,37.45,32.56,39.56,35.57,35.66,33.66,32.11,34.25,37.34,42.78,40.56,42.11,36.66,32.56,33.34,32,36.29,37.78,33.43,37.78,38.34,42.22,36.78,34.57,32.34,31,32.5,33.66,37,37.03,33.56,31.78,35.56,36.78,39.22,40.11,45.66,44.23,53.66,60.78,62.45,64.11,75,83.5,84.71,85,92.2,83.5,81,79,86.11,88,85.78,72.89,58.24,55.45,53.45,52,46.89,46.56,41.22,43.66,38.34,31.66,28.66,28.78,32.78,30.78,28.56,27.34,27.11,29,28,24.66,23.66,17,23,26.66,22.75,28.45,24.56,26.89,21.45,22.22,25.34,26.11,26.89,33.11,37.78
19/10/2019,36.22,37,31.56,33.11,29.22,33.89,39.56,32.56,31,36.66,31.45,27.43,25.45,30.89,30.75,35.78,35.78,36.11,41.56,36.66,34.34,37.45,35.89,35.11,33.56,32,32.6,42.71,52.21,36.5,44.22,55.89,49.66,53.34,51.56,56.75,48.73,50,60,53.66,52.22,53.56,56.22,49.78,48,43.89,44.22,40.89,40.34,41,48.56,45.22,45,43.78,40,41.66,36.56,34.56,36.45,36.78,34.78,28.56,36.56,35.78,35.78,41.22,37.25,44.34,40.25,43.56,35,44.29,37.66,36.4,39.5,45.45,42,36.66,41.5,33.11,41.75,33,30.66,33,27.01,23.66,40.25,24.78,30,30.2,29,24.89,23.34,26,29.5,28.45
20/10/2019,30.25,35.78,35,33.22,35,38.45,40,45.22,39,42.89,39,40.34,41.89,41.11,40.34,35.45,34.66,32.34,33.75,25.89,21.22,22.56,24.89,21.78,17.89,12,11,12.8,11.89,13.75,12.89,12.34,14.88,13.56,13,11.45,12.45,13.22,11.45,10.45,12.77,12,11.78,14.11,15.66,13.34,13.34,11.22,14.34,12,11.22,12,12.34,12.4,13,13.78,12.78,14.56,13.78,13.78,13,14,16.56,16,17,17,15.22,16.22,17.22,17.45,16.11,15.56,15.78,16,19.34,22.25,22.34,21.78,22,19.89,19.34,20.11,21.89,21.11,26.56,27.34,14,23.5,36.22,33.56,37.89,40.66,39.78,38.66,22.66,27.34
21/10/2019,31.22,24.45,27.75,27.57,25.45,22.11,19.25,18.57,19,21,23,25,30,22.66,21.34,20.5,21.43,19,21.11,21.22,19.56,18.78,14.34,16.66,19.22,12.89,13.66,16,16,14.22,15,16.11,18.25,16.29,14.89,15.25,16.86,12.66,18.34,15.2,15,9.89,12.22,9,6.34,5.34,10.56,8,7,7,6.78,11.45,12.22,6.78,5.22,5.22,5.22,3.66,4.45,3.66,3.66,2.11,3.66,4.45,3.66,3.66,4.75,4.71,6.56,5.6,5.78,6.78,6.75,4.45,4.5,3.86,3.66,3.89,3.89,3.89,4.66,7.22,7.34,7.22,6.45,4.89,4,4,4.78,4.66,4.56,4.45,4.34,5.22,5.11,5
22/10/2019,5,5,5,5,5,5,4,4,3,3,3,3.78,3,3,4.56,4.56,6.11,6.43,5.66,4.22,4.22,4.22,4.22,3.25,4,8.8,8.86,7.56,6,3.45,3.45,5,4,4,4,4,2.5,1.5,2,2,2,2,3,2.4,1.57,2.66,1.45,3.25,3.29,4,4,4.78,5.56,6.34,6.56,7.34,5,4.4,5.5,5.66,6,6.45,7.45,6.89,7.11,7.34,7.5,8.45,8.75,11.29,12.34,13.4,12.66,12,12.66,14.5,15.29,15.5,18,21.25,22.14,22,24.11,25.66,25,24.14,23.56,23.56,23.56,25.11,25,23.43,21.22,22,22.5,23.8
23/10/2019,23.56,24.11,25.66,25.45,26.22,33,29.89,28.34,28.34,29.11,26.78,24.45,23.66,22.11,21.66,26.22,26.22,21,22.56,21.75,20,24.89,23.2,24.25,26.57,24,26.34,27.89,26.25,24,20.89,22.22,22.22,24.34,24.2,27.71,26,22,19.5,20.34,19.5,20.89,18.34,17.34,17.11,16.11,14.56,14.34,13.56,15.89,14.78,14.78,15.78,17.34,16.56,16.78,16.78,12.4,16,16.34,17,19,19.66,26.11,26.56,29.34,29.56,27.5,33.14,33.66,33.45,38,37.45,38.22,34.56,39.22,41.6,39.45,40.22,38.66,37.66,36.89,32.78,33.56,32.56,29.22,25,26.5,22.11,24.45,23.66,26,26,22.11,24.45,24.45
24/10/2019,19.78,17.45,17.45,18.78,18.78,19.56,18.25,19,18,18.8,14,13.6,16,18.34,17.34,17,19,25.66,22.34,19,21.11,20.34,20.25,19.43,19.34,9.8,11.66,12.45,13.22,11.34,6.34,3.78,2,1.78,2.34,2.25,1.43,1.89,1,1,1,1.78,2.56,1.75,2.56,4.34,5.89,4.34,11.56,10.78,10.75,14.29,10.66,10.6,11,8.75,9.86,8.66,7.89,7.25,7.43,7.89,10.45,11.22,11.22,9.66,11,9.29,10,12.56,10,10.66,11,8.11,14,16.5,15.22,24.22,24.66,26.66,27.89,28.11,28.11,30.5,35.57,40.45,33,36.11,32.57,30.34,32.4,34.43,33,32.22,36.34,40.22
25/10/2019,35,31.75,35.56,31.66,30.11,27.78,30.89,33.22,34.22,36.34,35,32.66,37.34,37.34,34.75,36.89,36.11,31,32.5,31,29.45,30.34,32.5,30.34,29,34.89,34.66,31.11,27.75,26.71,23.45,20.66,18.89,19.45,21.66,18.45,15.11,11.78,12.45,14.34,15.2,13.5,12.66,11.22,12.43,9.22,13.11,9,10.14,8.5,9,8.34,7.23,7,6.22,5.25,5,5,3.4,2.57,1.66,2.4,2.5,1.45,1.45,2.5,2.78,2,2.66,3,2.45,2.5,3.57,3.45,5.22,5.22,5.22,6,7,7,7,7.78,9.34,9.34,10.34,11.89,13.34,12.56,12.56,14.11,14.34,15.11,15.89,15.89,16.66,15.11
26/10/2019,12.78,12.78,11.4,9.66,11.22,12,13.78,16.11,13,12.5,10.14,9.11,9.34,11,9.34,10.11,11.25,10.57,13,13,12.5,12.57,12.45,13.45,15.66,13.5,13.22,14.75,19.99,21.75,18.57,19.5,15.34,17,13.25,14,12.34,12.5,10,9,9,6.86,9,8.4,8,7.2,7,10.78,10.78,11,12,13,13.34,14,12.66,11.34,15.45,14.89,15.11,16.89,15.56,21.89,24.11,25.56,29.34,31.78,33.22,33.34,38.11,42.11,45.66,45,46.22,52.11,51.25,54.29,54.34,59,64.34,72.78,64,71.22,76.11,74,80.45,81.22,90.5,91.45,89.11,94.56,92.34,90.66,91.45,89.66,82.66,85.78
27/10/2019,81.89,76.22,75.45,75.45,77.75,77.71,79.34,87.89,87.89,85.56,93.34,102.45,93.89,96.22,93.25,96.71,92.66,89.8,86,82,79,87.78,89.11,82.66,84.77,79.45,78,88.22,84.45,75,76.66,73.45,65.78,71.11,61.11,53.41,50.5,42,40,39.78,37,39.11,29.56,36.66,34,39,30.78,32.66,27.56,25.56,24.34,22.34,20.34,24.5,24.78,22.78,18.66,12.78,10.22,9.78,8,7,8.56,6.78,5.78,6.75,9.86,5.56,7.25,7.43,8.56,7.66,11.89,11,11.2,14.89,15.11,13.56,15.75,12.71,9.66,9.66,12.5,12,11.22,11,7,6.11,5.89,5.75,5.57,7.78,7,7,7,6.22
28/10/2019,8,8,8,8.78,11.11,11.11,11.89,18.11,18.89,20.45,18,18.34,16.78,14.45,13.66,12.89,12,11.57,12.66,10.34,10.34,10.34,12.34,9,9.71,9.66,8.6,7.22,8.34,9,8,6.45,7.25,5.45,4.66,7,5.45,4.45,2.89,3.66,3.66,3.66,3.22,2.25,1.5,3,2.22,3,2.22,2.25,3,1.66,2.4,2.22,3,3,3.78,3,4.77,4,4.78,5.78,7.56,6.78,6.34,8,9,11.56,10.78,12.56,15.14,14.56,17.11,17.89,16.56,16.56,15.78,15.75,16,16.66,16,14.45,14.45,19.34,19.89,21.66,21.66,20.89,20.11,20.11,19.43,18.66,19.56,20.34,20,15.66
29/10/2019,16.22,17,15.45,14.66,17,17.5,17.25,17.78,18.34,19.11,19.11,17.56,17.34,15.78,18.34,19.11,19.11,16,17.5,16,16.66,17.6,16.22,17.34,19.25,18.14,19.11,20.5,19.66,14,15.56,14.56,12.34,16.11,13.56,12.78,11.78,12,12,12,10,8.34,12,13.56,11.2,11,11.5,7.56,10.25,10.11,11.11,11.5,10.56,10.25,12,13,13,14,15.78,14.45,16.22,16.45,21.56,21.78,22,24,25.78,24.66,26.45,28.22,30.2,31.8,35.11,32.78,30.57,30.66,31.4,28.11,32,32.66,33.5,35.34,35.34,36.11,34.34,31.22,32.78,32.78,31.29,30.66,30.5,31.78,28.58,31,31.71,28.66
30/10/2019,30.22,30.34,31.25,29.86,30.66,28.11,30.45,29.66,29.75,31.57,33,32.4,31.57,32.66,33,34.75,36.34,35.56,38.89,38,37.43,38,42.5,41.57,41.89,40.75,44.78,39.34,40.89,44.89,43.89,44.66,41.34,39.78,34.89,35.66,35.66,35.66,38.22,38.34,36.67,36.66,37.22,40.34,38.78,40.34,40.34,39.56,38,40.34,33.34,34.89,31.78,37.45,37.22,42.66,38.01,35.66,36,36.57,38.78,42.66,45.22,42.89,42.11,44.66,45.45,47.22,48,52.89,44,41.89,44.25,38,40.34,41.11,37.22,36.45,39.56,46,47.8,51.45,50.5,53,47,44.22,48.75,46.14,45.56,49.22,48.6,49.34,48.2,44.66,48,49.11
31/10/2019,50.25,51,47.66,45.75,42.43,43.75,45.45,44.45,40.56,39.78,36.45,34.89,35.45,36.22,36.34,44.78,47.11,45.56,54.89,46,43.43,49.6,45,44.34,42,47.99,46.22,47.56,48.11,44.12,41.11,38.34,35.25,31.5,28.57,29,27.29,27,27.5,26,19,15.66,17.45,17.25,15.66,15.66,17.22,14.12,13.89,11.75,14.14,13.11,13.25,14.86,13,12.8,14,13.8,15,18.34,21.45,20.34,20.78,22.75,20.89,24.45,26.45,26.89,29.45,31.22,30.22,32.66,36.75,36.66,34,36.66,34.75,34.57,34.89,36,35,39.5,36.78,30.34,33,24.66,24.5,24.57,26.56,29.66,22.34,27.78,27,25.45,21.56,21.56
01/11/2019,21.56,22.34,23.11,23.89,24.66,22.11,22.89,22.34,21.25,21.14,18.34,18.34,17.34,18,18.11,21.5,19.43,19.11,17.56,19.89,19.25,16.6,19.75,21.43,20.67,19.57,19.86,19.66,20.5,21,15,18.14,21,19.66,22.78,21.57,21,20.89,23.45,22.25,20.56,24.66,29,26.14,24.75,23.57,21.45,26.25,22.86,24.34,28,26.5,29.88,30,20.22,22.34,31,31.22,30.11,32.66,33.89,32.78,35.66,36.78,41.11,44.45,44.89,39.66,37.78,43.89,45.66,47.34,52.66,61.11,59.23,62.34,70.45,69.56,70.71,75.86,77.66,78.8,77.45,80.22,73.5,69.34,76.75,82,82.5,83,75.66,84.45,82.34,83.34,86.11,90.45
02/11/2019,92.44,99.66,89.78,87,84,87.5,89.11,86.22,88,81,81,78.86,83,85.2,96.78,93.66,95,92.11,91.75,91.57,99.66,104.34,110.22,109.66,108.34,97.75,99.78,99,102.11,106.22,107.22,107.22,105.11,97.89,100.22,91.45,78.78,78.56,79.89,78.11,76.34,77.45,60.45,76.41,76,75.5,71.45,75,73,70.45,80.34,67.68,69,68.56,67.22,59.22,56.66,53.89,50.34,49,53.29,55,52.78,49.67,53.56,53.56,59.25,63.89,57.66,54,40,46.56,48.11,54,50.56,53.89,55.66,58.25,63.56,65.33,67,56,72.5,67,63.66,66.45,69,63.78,61.89,67.11,66,66.43,65,66.4,70,55
